en|tutelary spirits from the bush, who appear as masked figures in this context. Using these
en|mask-spirits, the societies are able to settle disputes, enforce rules, and correct behavior. All males
en|attend bon, or bush school, during their initiation into these societies when they are adolescents.
en|Like many Mande cultures, societal organisation centers around "societies": either age group, caste, occupational, or
en|geographic. In the recent historic period, Dan communities were for the first (known) time allied
en|into a political organization, created through the Leopard society (Gor). The Gor spirit of the
en|society focuses on peacemaking between communities which have often been in conflict around the powerful
en|Individual villages, even those unified under the Leopard society, still maintain a high degree of
en|Dan villages are divided into quarters, each housing an extended family or lineage. Each quarter
en|is headed by a "quarter chief," who is chosen either for being the oldest male
en|in the family or for having the most aggressive personality. Although the village or town
en|chief administers authority over the whole village, the real power comes from the council of
en|elders who assist the chief in all decisions. Honorary chief titles can be given to
en|non-tribe members who have assisted the tribe in charitable means. For example, U.S. Diplomat, John
en|F. Moss (working for VOA), was bestowed by a Dan tribe in Liberia as an
en|honorary chief after he commissioned a bulldozer to help them build a road through the
en|The Dan have a complex traditional religion. The Dan believe in Zlan, a Supreme God
en|who created the universe and everything in it. They believe that no one can reach
en|him or see him physically. Instead, they worship Zu, an independent spiritual power. The majority
en|of the people believe in reincarnation, through which Zu can enable a person to pass
en|into another person or even an animal after death. The Dan believe that Zu is
en|present in all aspects of the universe and is appealed to for many kinds of
en|help. Zu is harnessed through masquerade or divination practices; the Dan harness du by creating
en|an object for du to embody. Dreaming is the means through which people communicate with
en|Traditional Dan huts were small, single-room dwellings made of mud and thatch. Each wife of
en|a man had her own hut where her children lived until they were old enough
en|to move out. Today, houses are large and rectangular with several rooms. A lot of
en|changes have been made to the old traditions, but while some of the old traditions
en|The shovel hat was a style of hat formerly associated with the Anglican clergy, particularly
en|The hat was usually made of black beaver or felt, and had a low, round
en|crown and a wide brim, which projected in a shovel-like curve at the front and
en|rear and was often worn turned up at the sides. Like the tricorne it was
en|Along with the bishop's apron and gaiters, the shovel hat was an instantly recognisable accoutrement
en|of senior Anglican clergy between the 18th and late 19th century, although it was also
en|worn by parsons and less senior figures. By the mid 19th century it was already
en|seen as somewhat traditionalist or old-fashioned: Carlyle coined the term "shovelhattery" to attack hidebound orthodoxy
en|in the Church of England. The term "broad-brimmed", occasionally used to describe Anglican churchmen in
en|Bashir or Bushra al-Thamali (Arabic: بشرى الثملي‎, romanized: Bushrā al-Thamalī) was an Abbasid military commander and
en|governor (wali or amir) of Tarsus and the borderlands with the Byzantine Empire in Cilicia
en|In 925 he served as the deputy of the governor of Tarsus and the borderlands
en|with the Byzantine Empire in Cilicia, Thamal al-Dulafi during the latter's absence in a campaign
en|against the Qarmatians in Iraq. Along with the court eunuch Muflih he supervised the prisoner
en|By 938, he occupied the post the governor himself, and again supervised a prisoner exchange
en|with the Byzantines, along with Ibn Warqa al-Shaybani. After 6,300 Muslims were exchanged for an
en|equivalent number of Byzantines, the Byzantines still held 800 Muslim prisoners, who were ransomed over
en|The Women's 100 metre backstroke S9 swimming event at the 2004 Summer Paralympics was competed
en|Lieutenant Colonel Sir Charles George McDonald KCMG, KBE, KCSG, FRCP, FRACP (25 March 1892 –
en|23 April 1970) was an Australian physician, army officer and academic. He was noted for
en|his work as a physician in the field of Tuberculosis and during the Second World
en|War served in Greece and Palestine as a lieutenant colonel in the Australian Imperial Force.
en|On his return to Australia, he served in various academic positions culminating in his appointment
en|McDonald was born at Newcastle, New South Wales, the youngest of five sons of Irishman
en|William McDonald and Australian Mary, née Slattery. He attended preparatory schools in Singleton, first the
en|Convent School of the Sisters of Mercy and later Singleton Superior Public School, where the
en|headmaster tutored him privately in Latin and French. Following his family's removal to Sydney, he
en|attended Sydney Boys High School from which he graduated in 1910 after having co-founded the
en|school magazine, the Record, and serving as Senior Prefect (1909–10). He would later go on
en|to be President of the Sydney High School Old Boys' Union. He enrolled in Medicine
en|at the University of Sydney where he debated, edited the Sydney University Medical Journal for
en|Graduating from the Sydney Medical School in 1916, he went on to serve as Assistant-Editor
en|of the Medical Journal of Australia, publishing tens of papers and editorials, most of them
en|on the subject of tuberculosis. From 1920 he was honorary assistant-physician in the tuberculosis clinic
en|at Royal Prince Alfred Hospital, where he remained as an honorary physician until his death,
en|serving on its board from 1964 until 1970. He also worked as a physician at
en|various other hospitals throughout Sydney before setting up in practice with Professor A. E. Mills
en|His work in the field of tuberculosis began in the military anti-tuberculosis dispensary at Randwick
en|and was developed in various positions, including as honorary advisor on tuberculosis to the Australian
en|He co-founded the Royal Australasian College of Physicians in 1938, and served as councillor (1938–62),
en|Secretary (1944–48), Vice-President (1948–50), Censor-in-Chief (1950–54) and President of the College (1954–56) successively. He was
en|elected a Fellow of the Royal College of Physicians in London in 1956. McDonald also
en|McDonald served as member of the State Medical Board from 1946 to 1962 and as
en|His first military appointment was as a captain in the Australian Imperial Force on 17
en|Following the outbreak of the Second World War, he was appointed lieutenant colonel in the
en|Australian Imperial Force on 1 July 1940, serving in Greece, Crete, Palestine and Gaza from
en|1941 to 1942. He returned to Sydney on 27 February 1943, having been mentioned in
en|McDonald lectured in Clinical Medicine at the University of Sydney from 1938 but the outbreak
en|of war saw him involved in foreign campaigns until 1943 when he resumed lecturing, continuing
en|In 1942 McDonald was elected to the University Senate, going on to be Deputy-Chancellor in
en|1953 and Chancellor from 1964 to 1969, when demonstrations against the Vietnam War reached extreme
en|He served as a trustee of the Public Library of New South Wales and as
en|Sir Charles was a staunch Catholic, and was made a Knight Commander of the Papal
en|Order of St. Gregory the Great in 1960. He founded the Newman Association of Catholic
en|Graduates at the University of Sydney and assisted in the establishment of the Catholic Medical
en|Guild of St Luke. He was also a close friend of Cardinal Sir Norman Thomas
en|McDonald married Elsie Isobel Hosie, a pianist and stenographer, at Sacred Heart Church in Mosman
en|in 1919. They had four sons who attended Saint Ignatius' College, Riverview, amongst them Geoffrey,
en|Dux of Riverview in 1937 and later President of the Royal Australasian College of Physicians,
en|like his father; John, a paediatrician; and Fr Charles McDonald, SJ, a Jesuit priest and
en|long-term debating master at Riverview; as well as a daughter, Molly, who was Head Girl
en|of Sacred Heart Convent, Rose Bay and Senior Student at Sancta Sophia College, University of
en|He was appointed Commander of the Most Excellent Order of the British Empire in 1951,
en|Knight bachelor in 1962, Knight Commander of the Order of the British Empire and Knight
en|Veteranendag (Veterans' Day) is the Netherlands' annual day of remembrance for the country's servicemen. Since
en|2005 it has been organized on the birthday of the late Prince Bernhard. It is
en|Göthe had initially planned to become an architect, but went on to train as a
en|sculptor for, among others, Johan Tobias Sergel. After completing training at the Academy of Arts
en|in 1803 he traveled to Italy and studied under Antonio Canova. Returning to Sweden in
en|1810, he completed a monument to the murdered Axel von Fersen the Younger, but did
en|He completed Seated Bacchus outside Rosendal Palace on Djurgården in Stockholm. Other works were Charles
en|XIII of Sweden's statue in the King's Garden which was unveiled in November 1821 on
en|the anniversary of Crown Prince Charles XIV John of Sweden adoption, and the pulpit in
en|St. Jacob's Church in 1828. He was appointed in 1812 to the Academy as a
en|member, and became a professor in 1837. After a stay in Saint Petersburg, where he
en|executed a seated colossal statue of Catherine the Great, he was appointed member of the
en|city's art academy. His last work was the new spire of cast iron for the
en|The Kennedy–Warren is a historic eleven-story apartment house in Washington, D.C. It is located at
en|3131–3133 Connecticut Avenue, N.W. between the Cleveland Park and Woodley Park neighborhoods. The Art Deco
en|building overlooks the National Zoological Park and Klingle Valley Park, which is near the Art
en|Deco Klingle Valley Bridge. The original main building was built between 1930 and 1931 with
en|The plans of its architect, Joseph Younger, called for a northeast wing and a south
en|wing as well, but construction of these was stopped because of the onset of the
en|Great Depression. The northeast wing was later built in 1935 with 107 additional apartments, as
en|economic conditions improved in Washington. And the B. F. Saul Company, owner of the building
en|since 1935, added the south wing between 2002 and 2004. The architect of the northeast
en|wing was Alexander H. Sonneman, and of the south wing was Hartman-Cox. The current total
en|The Kennedy–Warren is considered the largest and best example of an Art Deco building in
en|Washington. In 1989, the building was listed as a District of Columbia Historic Landmark, and
en|in 1994 it was added to the National Register of Historic Places. The newer south
en|wing won numerous awards for the quality of its architecture, and for attention to historical
en|detail, including the 2005 Award of Excellence for Historic Resources by the American Institute of
en|In 1929, Monroe Warren Sr. approached Edgar S. Kennedy about the possibility of constructing a
en|large apartment house on a tract that Kennedy owned on Connecticut Avenue. Kennedy was a
en|partner with two brothers, William and Gordon, in Kennedy Brothers Company, a real estate development
en|firm that had built a number of apartment houses in Washington, including Meridian Mansions (now
nl|BM 74 uit te voeren. Door een ongeval op 15 februari 2012 is deze inzet
nl|Het traject werd in tussen 1927 en 1998 in fases geëlektrificeerd met een spanning van
nl|De helicasen zijn een groep van enzymen die de dubbele DNA-spiraal ontwinden en door het
nl|verbreken van de waterstofbruggen de twee strengen uit elkaar laten gaan, waardoor andere enzymen zoals
nl|RNA-polymerase een stukje van de enkelvoudige streng kunnen aflezen (transcriptie). Helicase zorgt er dus voor
nl|dat het dubbelstrengs-DNA uit elkaar 'ritst'.Helicase is voor alle levende wezens een onmisbaar enzym, omdat
nl|De vorm van helicase lijkt op een donut en wordt aangemaakt door het DnaB-helicase-gen in
nl|Helicase gekoppeld aan DNA-primase bevordert de ontwinding van DNA door zich te binden aan starteiwitten,
nl|waarna helicase door hydrolyse van adenosinetrifosfaat (ATP) het DNA denatureert. Door voortgaande hydrolyse van ATP
nl|schuift helicase langs de enkelvoudige DNA-streng omhoog en despiraliseert en splitst het de bovenliggende dubbelstrengs-DNA.
nl|Voor elk paar nucleotiden van de dubbele streng zijn twee moleculen ATP nodig. Het enzym
nl|topo-isomerase bindt zich aan de nieuwe dubbelstrengs-DNA's en voorkomt zo dat er te veel spanning
nl|Daarnaast is helicase ook betrokken bij een herstelmechanisme voor DNA, het Nucleotide Excision Repair (NER)(=
nl|Het sarsvirus (SARS-CoV) blijkt te kunnen beschikken over een helicase, bekend als nsp13 (buiten het
nl|virus voorkomend eiwit 13'), dat dezelfde werking heeft op RNA. Dit helicase maakt niet alleen
nl|gebruik van ATP als energiebron, maar ook van andere nucleotiden en deoxynucleotiden. Nsp13 is onder
nl|Maria Magdalena is een schilderij van de Belgische kunstschilder Alfred Stevens, geschilderd in 1887, olieverf
nl|op doek, 111,8 x 77,3 centimeter groot. Het is een eigen interpretatie van de Bijbelse
nl|figuur van Maria Magdalena, als een bedroefde femme fatale, met de actrice Sarah Bernhardt als
nl|model. Het werk bevindt zich sinds 2001 in de collectie van het Museum voor Schone
nl|Stevens woonde en werkte vrijwel zijn gehele actieve leven in Parijs en gold daar in
nl|de jaren 1880 als een gevierd kunstschilder en veelgevraagd portrettist in de mondaine beau monde.
nl|Hij had veel bekende vrienden in de artistieke wereld en ontmoette in die kringen ook
nl|de toentertijd wereldberoemde actrice Sarah Bernhardt. Stevens werd uiteindelijk smoorverliefd op haar en uit de
nl|briefwisseling die tussen hen ontstond valt op te maken dat ze ook minnaars zijn geweest.
nl|Hij zou Bernhardt ook meerdere malen portretteren, vaak als bekende personage uit de Bijbel, geschiedenis
nl|Maria Magdalena wordt in het Nieuwe Testament door Lucas beschreven als een zondares, mogelijk een
nl|prostituee, die met haar tranen de voeten van Jezus Christus wast en hem zalft. De
nl|kerk heeft dit beeld van de berouwvolle zondares altijd gekoesterd als symbool voor genade en
nl|mogelijkheid tot bekering. Vanuit dat perspectief zou Maria Magdalena dan ook talloze keren in de
nl|Er zijn echter ook kringen die een ander beeld schetsen van Maria Magdalena. Zo had
nl|Stevens in Parijs contacten met een soort intellectuele, antiklerikale subcultuur die haar beschouwde als de
nl|geliefde van Christus. Volgens sommige geschriften, waarmee Stevens bekend moet zijn geweest, zou ze na
nl|de dood van Christus naar Zuid-Frankrijk zijn getrokken en daarbij zijn schedel of zelfs zijn
nl|gebalsemde lichaam hebben meegenomen. Vanuit dat perspectief heeft de verliefde Stevens klaarblijkelijk een ode aan
nl|willen brengen aan Sarah Bernhardt door haar te portretteren als Maria Magdalena: de geliefde van
nl|Christus, alsook het vrouwelijke aspect van de godheid en de moedergodin. Hiermee haalt hij de
nl|figuur van Maria Magdalena bewust uit haar klassieke devotionele context en krijgt het schilderij een
nl|Stevens laat zijn Maria Magdalena recht in de ogen van de toeschouwer kijken, als een
nl|femme fatale, alsof hij zich afvraagt of deze net zo in de ban van de
nl|verleidelijke vrouw zal geraken als hijzelf. Met Bernhardt beeldt hij dan ook bij uitstek het
nl|type vrouw af dat aan het einde van de negentiende eeuw aantrekkelijk werd gevonden. Haar
nl|sensuele lange blonde haren en haar prachtig weergegeven bleke kleed lichten op tegen een donkere
nl|In de uitwerking zijn, doorheen Stevens' kenmerkende estheticistisch-realistische stijl, duidelijk ook invloeden van het impressionistische
nl|zijn te zien, met name in de kleurtoetsen die primeren op de lijnen en textuur.
nl|De grondtoon van het werk blijft echter sober en zet de dromerige blik van het
nl|model extra kracht bij. De bergen zijn gehuld in het duister en worden enkel weergegeven
nl|De schedel die Maria Magdalena vasthoudt zou iconografisch opgevat kunnen worden als een klassiek memento
nl|mori-symbool, waarbij ze wordt gezien als een overgangsfiguur tussen leven en dood. Bij nadere beschouwing
nl|lijkt ze echter te zelfzeker en te sensueel om geacht te worden een melancholische bespiegeling
nl|over de vergankelijkheid uit te beelden. Stevens bekendheid met de theorie dat Maria Magdalena de
nl|geliefde van Jezus Christus is geweest en na diens dood zijn schedel in bezit heeft
nl|gehouden, werpt echter een nieuw licht op het thema. Het biedt een eenduidige verklaring voor
nl|haar evidente verdriet en de opwellende traan in haar rechteroog. Aldus en in combinatie met
nl|de sensuele, femme fatale-achtige uitstraling van geliefde model, creëert Stevens een fascinerende spanning en private
nl|Koosje ten Thije-van Voorn (Groningen, 15 januari 1935 – Scheveningen, 5 augustus 2018) was een
nl|Tijdens de Olympische Spelen van 1952 maakte zij deel uit van de estafetteploeg op de
nl|4x100m vrije slag dames, samen met Marie-Louise Vaessen, Hannie Termeulen en Irma Schuhmacher. Het viertal
nl|behaalde de zilveren medaille met een tijd van 4:29,0, achter het Hongaarse team dat in
nl|Op het individuele nummer 100m vrije slag werd Van Voorn uitgeschakeld in de halve finale,
nl|In haar actieve tijd was ze aangesloten bij DZN (Dames Zwemclub Noorderbad, opgericht in 1934)
nl|Leptomeson dombrowskii is een keversoort uit de familie van de truffelkevers (Leiodidae). De wetenschappelijke naam
nl|van de soort werd voor het eerst geldig gepubliceerd in 1907 door Viktor Apfelbeck als
nl|Hadena glaciata is een vlinder uit de familie van de uilen (Noctuidae). De wetenschappelijke naam
nl|Kalang Anyar is een bestuurslaag in het regentschap Serang van de provincie Banten, Indonesië. Kalang
nl|"Nao 't zuuje" is een nummer van de Nederlandse presentator en zanger Lex Uiting. Op
nl|"Nao 't zuuje", geschreven door Uiting zelf, is gezongen in het Limburgse overgangsdialect Venloos, en
nl|wordt naar het Nederlands vertaald als "Naar het zuiden". Uiting schreef het nummer naar aanleiding
nl|van zijn benoeming tot Prins Carnaval in zijn geboortestad Venlo in 2017. Het nummer werd
nl|tevens gebruikt in de gelijknamige documentaire uit 2018 van Uiting, regisseur Rob Hodselmans en producent
nl|In de videoclip van "Nao 't zuuje" zijn beelden te zien uit de documentaire. Uiting
nl|reist met de trein naar Venlo, waar hij wordt aangekondigd als Prins Carnaval. Aan het
nl|eind zingt hij het nummer met zijn adjudanten, Martijn Peters en zijn broer Dick Uiting.
nl|Het nummer behaalde geen landelijke hitlijsten en kwam slechts op de achttiende plaats van de
nl|tiplijst van de Single Top 100 terecht. In 2018 werd er in Venlo campagne gevoerd
nl|om het nummer in de Radio 2 Top 2000 te krijgen. Kort voor de start
nl|van de uitzending van de lijst werd in het praatprogramma RTL Late Night met Twan
nl|Huys bekend gemaakt dat de campagne succesvol is gebleken en het nummer op plaats 1214
nl|Rhymney is een spoorwegstation van National Rail in Caerphilly in Wales. Het station is eigendom
nl|Polycentropus hamiltoni is een schietmot uit de familie Polycentropodidae. De soort komt voor in het
nl|Loligo reynaudii is een inktvissensoort uit de familie van de Loliginidae. De wetenschappelijke naam van
nl|Deze pijlinktvis komt voor aan de west- en zuidkust van Zuid-Afrika en wordt in het
nl|Afrikaans tjokka genoemd. Het is een slanke soort met driehoekige vinnen die zich niet langs
nl|het hele lijf uitstrekken. De kop heeft acht korte armen en twee lange tentakels. Het
nl|dier komt in de diepzee voor en vormt er grote scholen. Gejaagd wordt er op
nl|kleine visjes en in de australe zomer komt het dier broeden in baaien langs de
nl|Feel Good Time is een nummer van de Amerikaanse zangeres Pink uit 2003, in samenwerking
nl|met de Britse muzikant William Orbit. Het is de eerste single van Try This, het
nl|derde studioalbum van Pink. Tevens staat het nummer op de soundtrack van de film Charlie's
nl|Het nummer bevat samples uit het nummer "Fresh-Garbage" van Spirit, vandaar dat zanger Jay Ferguson
nl|ook op de credits vermeld staat. William Orbit schreef "Feel Good Time" samen met zanger
nl|Beck. Het nummer was in de eerste instantie ook voor Beck bedoeld, maar nadat Pink
nl|een cover van het nummer wilde maken, besloot Beck het nummer maar volledig aan Pink
nl|te geven in plaats van het zelf uit te brengen. De originele versie van Beck
nl|werd later geplaatst op de website van William Orbit. De versie van Pink werd een
nl|hit in Europa en Oceanië. In de Nederlandse Top 40 haalde het de 13e positie,
nl|en in de Vlaamse Ultratop 50 de 21e. In Amerika sloeg het nummer niet echt
nl|De serie Type 1935 was een serie vierdelige elektrische treinstellen van de Nationale Maatschappij der
nl|Belgische Spoorwegen. De treinstellen werden gebouwd voor de eerste geëlektrificeerde spoorlijn van België, spoorlijn 25
nl|tussen Antwerpen en Brussel. Later werd een aantal treinen voorzien van een tweetal extra tussenrijtuigen
nl|Nadat in januari 1933 door de Raad van Beheer van de NMBS was besloten tot
nl|de elektrificatie van lijn 25 werden bij verschillende bedrijven in totaal 12 vierdelige treinstellen besteld.
nl|De treinstellen bestonden uit twee motorrijtuigen aan de beide einden en twee tussenrijtuigen. Het mC
nl|+ Be werd gebouwd door La Métallurgique de Nivelles met een elektrische uitrusting van Ateliers
nl|de Cognstructions Electriques de Charleroi. De BCe en mCD werden gebouwd door Ateliers de la
nl|Ofschoon er nergens in de wereld ervaring mee was, werd besloten dat de treinen een
nl|De treinstellen waren geschikt voor een spanning van de bovenleiding van 3000 volt gelijkstroom. De
nl|De treinstellen dienden te gaan rijden voor aanvang van de Wereldtentoonstelling in Brussel. Vier dagen
nl|voor de opening startte op 23 april 1935 de dienst met de treinstellen. In 1938
nl|In 1949 gingen de treinstellen tevens op de lijn Brussel - Charleroi rijden. Tien jaar
nl|Na buitendienststelling van de treinstellen in de reizigersdienst werden de koprijtuigen getransformeerd in een achttal
nl|tweedelige posttreinen voor de Regie der Posterijen. Daar deden de stellen als zodanig dienst tot
nl|1978 en werden meerdere malen vernummerd: 801-808, 951-958 en 001-008. Later werden uit nog aanwezige
nl|rijtuigen en de posttreinen zowel een vierdelig treinstel (gevarieerde samenstelling als nummer 13) als een
nl|tweedelig posttreinstel (nummer 002) voor museumdoeleinden bewaard. Hoewel de treinen werden opgeknapt voor inzet tijdens
nl|het 150-jarig bestaan van de spoorwegen in België, staan deze op het moment buiten dienst.
nl|Een wonder of mirakel is een indrukwekkende en rationeel (schijnbaar) onverklaarbare gebeurtenis. Verschillende religies bevatten
nl|beschrijvingen van het plaatsvinden van wonderen en geven er verschillende verklaringen voor, meestal door verwijzing
nl|Mensen van verschillende religieuze achtergronden hebben vaak verschillende definities van het woord wonder. Zelfs binnen
nl|Het woord 'wonder' kan in het algemene spraakgebruik ook duiden op iets dat grote verbazing
nl|wekt en moeilijk te geloven of te begrijpen is, vaak kwalificeert men die gebeurtenis dan
nl|als 'wonderlijk'. Een voorbeeld is het kinderliedje over twee beren die broodjes smeren: "'t Was
nl|Over het bestaan van wonderen, opgevat als bovennatuurlijk ingrijpen in de natuurlijke orde, lopen de
nl|meningen uiteen. Sinds 2003 werd door de KRO het televisieprogramma Wonderen bestaan uitgezonden, waarin wonderlijke
nl|De rationalistische en pantheïstische filosoof Baruch Spinoza stelt in zijn Tractatus theologico-politicus dat wonderen niet
nl|bestaan: bovennatuurlijk ingrijpen is immers niet mogelijk, omdat uitzonderingen op de natuurwetten onmogelijk zijn. De
nl|gebeurtenissen waarvan sommige mensen menen dat ze te wonderlijk zijn om natuurlijk te zijn, zijn
nl|volgens hem enkelvoudige instantiaties van natuurwetten. Ze doen zich (in eerste instantie) maar eenmaal voor
nl|Het verrichten van wetenschappelijk onderzoek naar een verondersteld wonder is in de praktijk onmogelijk gebleken,
nl|omdat wetenschappelijk onderzoek in principe herhaalbaar moet zijn. Wonderen zijn min of meer per definitie
nl|onvoorspelbaar en uitzonderlijk. Hierop zijn wonderdoeners een uitzondering, maar die weigerden tot nu toe allen
nl|hun medewerking. Hieruit concluderen sceptici dat de claims van wonderdoeners onwaar zijn. Volgelingen van wonderdoeners
nl|(met name Sathya Sai Baba) beweren daarentegen dat wonderdoeners geen enkele verplichting hebben zich aan
nl|Recent nog worden wonderen toegeschreven aan reeds overleden of nog levende personen, bijvoorbeeld aan Rebbe
nl|Schneersohn, Moeder Teresa, Sai Baba, Hong Xiuquan en Wovoka, paus Johannes Paulus II, Thomas Lee
nl|Osborn, Jan Zijlstra en Jomanda. De Rooms-Katholieke Kerk heeft een lange traditie om vele wonderen
nl|te erkennen. De procedure van de heiligverklaring vereist een wonder dat op voorspraak van de
nl|overleden kandidaat-heilige tot wie gebeden wordt, is verricht. Het wonder bestaat uit een onverklaarbare genezing
nl|Een condiment is een toevoeging bij voedsel die de smaak van het voedsel verandert en/of
nl|versterkt. Voorbeelden zijn mosterd, tomatenketchup, mayonaise, worcestersaus, sojasaus, sambal, chutney, piccalilly, kruiden in het algemeen,
nl|marinades en gekruide azijn.Condimenten zijn in de kern smaakmakers gericht op het intensiveren c.q. versterken
nl|van de smaak van gerechten. De sterke invloed, de onderlinge uitwisselbaarheid en de onderlinge versterking
nl|van condimenten op de hoofdbestanddelen van een maaltijd, verschaffen de bereider veel mogelijkheden tot inspiratie.
nl|Condimenten zijn onder andere: sauzen, mengsels van kruiden en specerijen, oliën en dressings. Ook kruidenmixen,
nl|Meunasah Rayeuk is een bestuurslaag in het regentschap Aceh Jaya van de provincie Atjeh, Indonesië.
nl|Kolibabovce (Hongaars: Bölcsős) is een Slowaakse gemeente in de regio Košice, en maakt deel uit
nl|Trachysomus cavigibba is een keversoort uit de familie van de boktorren (Cerambycidae). De wetenschappelijke naam
nl|Scruptoluperus is een geslacht van kevers uit de familie bladhaantjes (Chrysomelidae).Het geslacht is voor het
nl|Tethya gracilis is een sponssoort in de taxonomische indeling van de gewone sponzen (Demospongiae). Het
nl|lichaam van de spons bestaat uit kiezelnaalden en sponginevezels, en is in staat om veel
nl|De spons behoort tot het geslacht Tethya en behoort tot de familie Tethyidae. De wetenschappelijke
nl|naam van de soort werd voor het eerst geldig gepubliceerd in 2001 door Sarà,Sarà,Nickel &
nl|Torulisquama ovata is een vlinder uit de familie van de grasmotten (Crambidae). De wetenschappelijke naam
nl|van de soort is voor het eerst geldig gepubliceerd in 2010 door Dan-Dan Zhang &
nl|Frans Collignon (Bergschenhoek, 5 juni 1951) is een Nederlandse freelance journalist, schrijver en oprichter van
nl|Tijdens zijn studie Nederlandse Taal en Letteren begon hij als freelance journalist en vertaler van
nl|semi-wetenschappelijke boeken. Later heeft hij als bureauredacteur bij het Noordhollands Dagblad en de NOS gewerkt.
nl|Van 1988 tot 2001 heeft hij bij de NOS als hoofdredacteur teletekst en nieuwe media
nl|Sinds hij na een zwaar auto-ongeluk in 1997 ook als schrijver actief is, zijn er
nl|Montoku volgde zijn vader op na diens dood. In 850 benoemde Montoku zijn vierde zoon,
nl|Korehito-shinnō, tot troonopvolger. Tijdens zijn regeerperiode nam de onderdrukking van de Ebisu in de provincie
nl|Montuku stierf op 32-jarige leeftijd. Zijn regeerperiode omvatte toen de volgende periodes in de Japanse
nl|Otites angustata is een vliegensoort uit de familie van de prachtvliegen (Ulidiidae). De wetenschappelijke naam
nl|Iberia is een plaats (city) in de Amerikaanse staat Missouri, en valt bestuurlijk gezien onder
nl|Bij de volkstelling in 2000 werd het aantal inwoners vastgesteld op 605.In 2006 is het
nl|aantal inwoners door het United States Census Bureau geschat op 680, een stijging van 75
nl|Volgens het United States Census Bureau beslaat de plaats een oppervlakte van2,3 km², geheel bestaande
nl|Het dier behoort tot het geslacht Austracantha. De wetenschappelijke naam van de soort werd voor
nl|De Eredivisie ijshockey is de hoogste divisie in deze tak van sport in Nederland die
nl|door de Nederlandse IJshockey Bond (NIJB) wordt georganiseerd. Het seizoen 2012/13 was het 53e seizoen
nl|De reguliere competitie werd, na twee seizoenen als de North Sea Cup (2010/11 en 2011/12)
nl|te zijn gespeeld, weer onder de noemer eredivisie gespeeld. De club HYC Herentals was dit
nl|seizoen de enige Belgische deelnemer, IHC Leuven haakte af. Ten opzichte van het vorige seizoen
nl|onderging "Amsterdam Capitals" een naamsverandering naar Amsterdam G's. Na afloop van de reguliere competitie speelden
nl|de vier beste Nederlandse teams volgens het knock-outsysteem om het Kampioenschap van Nederland. HYS The
nl|Hague behaalde voor de tiende keer het kampioenschap, het versloeg in de finale in een
nl|De competitie ging op 5 oktober van start, tegelijkertijd met de aanvang van het bekertoernooi
nl|met de acht teams uit de Eerste divisie. Elk team speelde zes keer tegen elke
nl|tegenstander (drie keer thuis, drie keer uit). Elke club speelde zodoende achttien keer een thuiswedstrijd.
nl|Een gewonnen wedstrijd leverde drie punten op. Bij een gelijkspel volgde een verlenging (4-tegen-4) van
nl|maximaal vijf minuten, eventueel gevolgd door een shoot-out. Het team dat scoorde won de wedstrijd
nl|In de halve finale speelden de vier beste Nederlandse teams van de reguliere competitie en
nl|werd door middel van een “best-of-5” gespeeld. De twee hoogst geëindigde clubs hadden het voordeel
nl|De finale werd door middel van een “best-of-5” gespeeld. De hoogst geëindigde club in de
nl|Antoine Nicolas Joseph Ernst (Aubel, 30 maart 1796 - Boppard, 10 juli 1841) was een
nl|Antoine Ernst was een zoon van Ulrich Ernst, schepen van de heerlijkheid Gorchem, en van
nl|Marie-Agnès Gillet. Hij trouwde met Jeanne Snoeck. Ze hadden drie zoons die in de Belgische
nl|Antoine Ernst promoveerde tot licentiaat in de rechten (1816) aan de École de Droit in
nl|Brussel.Hij werd advocaat aan de balie van Luik en werd repetitor. Van 1822 tot 1833
nl|was hij hoogleraar en in 1831-1832 rector van de Universiteit van Luik. Van 1839 tot
nl|In 1830 werd hij verkozen tot plaatsvervangend lid voor het Nationaal Congres. Hij werd niet
nl|opgeroepen om effectief te zetelen. In 1833 werd hij verkozen tot liberaal volksvertegenwoordiger voor het
nl|arrondissement Luik. Hij vervulde dit mandaat tot in 1839. Hij was tevens minister van Justitie
nl|Voor het Europees kampioenschap voetbal, dat in 1989 in West-Duitsland werd gehouden, werd Nederland voor
nl|de kwalificatie in een poule geloot met drie tegenstanders, waarvan de poulewinnaar en de nummer
nl|twee zich kwalificeerden voor de kwartfinales. Schotland trok zich tijdens de kwalificatie echter terug, waardoor
nl|De kwalificatie begon voor Nederland in Linköping, waar tegen Zweden met 0-0 gelijk werd gespeeld.
nl|Er volgde een 4-0-overwinning op Schotland in Nuth. Het duel telde uiteindelijk niet mee voor
nl|de ranglijst, omdat alle uitslagen tegen Schotland werden geschrapt toen het land zich terugtrok. In
nl|Dublin werd Ierland met 0-1 verslagen en ook in Delft was Nederland te sterk voor
nl|het Ierse team (2-0). De kwalificatiepoule werd besloten met een 1-0-overwinning op Zweden in Valkenswaard,
nl|waarmee Nederland de poule op de eerste plek afsloot en doordrong tot de kwartfinales. In
nl|die kwartfinales moest Noorwegen over twee wedstrijden verslagen worden om toegang te krijgen tot het
nl|eindtoernooi. In Horten werd er echter met 2-1 verloren en in Rijsoord kon dit niet
nl|Voor het Europees kampioenschap voetbal, dat in 1987 in Noorwegen werd gehouden, werd Nederland voor
